1.1	1.1
1.12	1.12
1.21	1.21
1.27	1.27
1.29	1.29
1.33	1.33
1.44	1.44
1.48	1.48
1.48	1.48
1.69	1.69
1.75	1.75
1.75	1.75
1.92	1.92
1.97	1.97
2.16	2.16
2.21	2.21
2.39	2.39
2.49	2.49
2.64	2.64
2.66	2.66
2.76	2.76
2.96	2.96
3	3
3.04	3.04
3.05	3.05
3.16	3.16
3.24	3.24
3.42	3.42
3.62	3.62
3.71	3.71
3.93	3.93
4.06	4.06
4.11	4.11
4.13	4.13
4.14	4.14
4.18	4.18
4.49	4.49
4.57	4.57
4.58	4.58
4.87	4.87
5.05	5.05
5.09	5.09
5.25	5.25
5.28	5.28
5.37	5.37
5.39	5.39
5.4	5.4
5.52	5.52
5.55	5.55
5.63	5.63
6.03	6.03
6.03	6.03
6.07	6.07
6.08	6.08
6.2	6.2
6.26	6.26
6.32	6.32
6.42	6.42
6.52	6.52
6.53	6.53
6.59	6.59
6.6	6.6
6.7	6.7
6.72	6.72
6.72	6.72
6.75	6.75
6.95	6.95
6.96	6.96
7.05	7.05
7.18	7.18
7.32	7.32
7.33	7.33
7.4	7.4
7.48	7.48
7.5	7.5
7.51	7.51
7.61	7.61
7.67	7.67
7.86	7.86
7.88	7.88
7.97	7.97
8.08	8.08
8.1	8.1
8.11	8.11
8.54	8.54
8.57	8.57
8.65	8.65
8.88	8.88
8.97	8.97
9.13	9.13
9.22	9.22
9.31	9.31
9.37	9.37
9.38	9.38
9.49	9.49
9.51	9.51
9.55	9.55
9.71	9.71
9.79	9.79
9.88	9.88
