1.03	0.927
1.05	1.0185
1.06	1.0176
1.08	1.026
1.08	1.0368
1.19	1.2495
1.21	1.2705
1.22	1.342
1.23	1.1439
1.25	1.1875
1.26	1.134
1.34	1.4606
1.39	1.2788
1.51	1.5553
1.61	1.6744
1.8	1.836
1.91	1.7572
2	2
2.01	1.9296
2.15	1.935
2.23	2.3192
2.44	2.2204
2.48	2.3312
2.64	2.904
2.66	2.66
2.79	3.0132
2.85	2.7075
2.95	3.245
2.98	2.831
3	3.06
3	3.27
3.02	2.9596
3.11	3.2033
3.31	3.0783
3.35	3.5845
3.4	3.196
3.45	3.312
3.64	3.276
3.66	3.66
3.74	3.4408
3.85	3.619
3.86	4.0916
3.89	3.5399
3.97	4.367
3.98	4.0198
4.13	3.717
4.33	4.763
4.64	4.5472
4.66	4.5202
4.73	4.73
4.99	5.0898
5	5.15
5.06	5.0094
5.37	5.4237
5.44	5.5488
5.57	5.2358
5.74	6.027
5.89	5.6544
5.99	5.4509
5.99	5.391
6.02	5.8996
6.23	6.6661
6.61	6.0812
6.71	6.2403
6.79	6.9258
6.9	6.762
6.98	7.2592
7.08	7.3632
7.21	6.7774
7.3	7.738
7.62	7.3152
7.63	8.3167
7.7	7.623
7.7	7.238
7.73	7.8073
7.74	7.1982
7.9	8.137
8.1	8.748
8.38	7.542
8.4	8.064
8.45	7.943
8.48	9.328
8.5	8.5
8.52	7.8384
8.62	9.482
8.78	9.5702
8.81	8.1933
8.97	8.1627
9	8.73
9.02	8.2984
9.21	8.3811
9.21	9.4863
9.37	8.9015
9.43	8.6756
9.58	8.7178
9.75	9.6525
9.79	9.3984
9.84	10.4304
9.95	9.751
9.98	9.98
