0.04	4.50205
0.14	5.96038
0.19	4.87417
0.37	5.63155
0.44	5.10539
0.44	5.97562
0.53	6.53031
0.67	5.20386
0.7	5.29631
0.84	6.40693
0.9	5.29429
1.11	5.30324
1.24	4.14904
1.33	4.10583
1.49	3.39376
1.58	2.74709
1.68	2.55906
2.04	0.369266
2.12	-0.055317
2.24	-0.786303
2.28	-0.979506
2.29	-0.974721
2.55	-2.35336
2.72	-3.46793
2.79	-4.10026
2.81	-3.75098
2.87	-4.13228
2.89	-4.50532
3.14	-4.99522
3.15	-4.67329
3.32	-5.18037
3.35	-5.62276
3.48	-6.05512
3.53	-5.76371
3.62	-6.63451
3.79	-5.33323
3.81	-6.65075
4.19	-4.94181
4.34	-4.2445
4.36	-4.54136
4.47	-3.61892
4.53	-3.39428
4.55	-3.73122
4.59	-3.58798
4.63	-3.19722
4.86	-2.47752
4.95	-1.87791
5.16	-0.534981
5.21	-0.267006
5.23	-0.127664
5.39	0.757578
5.44	1.06344
5.76	3.22875
5.77	3.31552
5.82	2.69418
5.85	3.44282
6.04	4.13049
6.34	5.62689
6.45	5.59158
6.58	5.65879
6.64	5.61829
6.66	5.63803
6.73	5.63126
7.02	6.5195
7.27	6.04851
7.28	4.50136
7.41	4.66256
7.51	3.96919
7.55	4.70779
7.74	3.40724
7.75	2.97735
7.91	2.38951
7.93	2.21987
7.96	2.40498
8.08	1.83927
8.1	1.77655
8.17	1.15479
8.18	1.31504
8.27	0.629452
8.36	0.200552
8.47	-0.475625
8.48	-0.468603
8.53	-0.748837
8.64	-1.58785
8.69	-1.76658
8.81	-2.1423
8.82	-2.47963
8.82	-2.69629
8.83	-2.5096
9.05	-3.12818
9.08	-3.47028
9.13	-3.75624
9.14	-4.39092
9.29	-5.23428
9.35	-4.14285
9.72	-5.65654
9.78	-6.18974
9.8	-5.46399
9.9	-5.00396
9.95	-5.13065
